2603900;"Carnaíba";"PE";"-7.793.421";"-37.794.584"
2603926;"Carnaubeira da Penha";"PE";"-8.317.994";"-38.751.155"
2604007;"Carpina";"PE";"-784.566";"-35.251.397"
2604106;"Caruaru";"PE";"-8.284.547";"-35.969.863"
2604155;"Casinhas";"PE";"-7.740.839";"-35.720.635"
2604205;"Catende";"PE";"-8.675.086";"-35.702.386"
2604304;"Cedro";"PE";"-771.179";"-39.236.733"
2604403;"Chã de Alegria";"PE";"-8.006.795";"-35.204.002"
2604502;"Chã Grande";"PE";"-8.238.271";"-35.457.148"
2604601;"Condado";"PE";"-7.587.868";"-3.509.994"
2604700;"Correntes";"PE";"-9.121.174";"-36.324.435"
2604809;"Cortês";"PE";"-8.474.434";"-35.546.789"
2604908;"Cumaru";"PE";"-8.008.266";"-35.695.748"
2605004;"Cupira";"PE";"-8.624.324";"-35.951.835"
2605103;"Custódia";"PE";"-808.546";"-3.764.428"
2605152;"Dormentes";"PE";"-8.441.163";"-40.766.168"
2605202;"Escada";"PE";"-8.356.717";"-35.224.082"
2605301;"Exu";"PE";"-750.364";"-39.723.789"
2605400;"Feira Nova";"PE";"-7.947.042";"-3.538.013"
2605459;"Fernando de Noronha";"PE";"-3.839.601";"-32.410.733"
2605509;"Ferreiros";"PE";"-7.446.664";"-35.237.252"
2605608;"Flores";"PE";"-785.842";"-37.971.511"
2605707;"Floresta";"PE";"-8.603.066";"-38.568.675"
2605806;"Frei Miguelinho";"PE";"-7.939.179";"-35.911.283"
2605905;"Gameleira";"PE";"-8.579.803";"-35.384.573"
2606002;"Garanhuns";"PE";"-8.882.434";"-36.496.567"
2606101;"Glória do Goitá";"PE";"-8.005.675";"-3.529.044"
2606200;"Goiana";"PE";"-7.560.603";"-3.499.591"
2606309;"Granito";"PE";"-7.707.105";"-39.615.034"
2606408;"Gravatá";"PE";"-8.211.184";"-35.567.458"
2606507;"Iati";"PE";"-9.045.586";"-36.849.763"
2606606;"Ibimirim";"PE";"-854.026";"-37.703.214"
2606705;"Ibirajuba";"PE";"-8.576.331";"-36.181.151"
2606804;"Igarassu";"PE";"-782.881";"-34.901.306"
2606903;"Iguaraci";"PE";"-7.832.221";"-37.508.199"
2607000;"Inajá";"PE";"-8.902.058";"-37.835.124"
2607109;"Ingazeira";"PE";"-7.669.089";"-37.457.575"
2607208;"Ipojuca";"PE";"-8.393.034";"-35.060.864"
2607307;"Ipubi";"PE";"-7.645.048";"-40.147.571"
2607406;"Itacuruba";"PE";"-8.822.306";"-38.697.504"
2607505;"Itaíba";"PE";"-8.945.688";"-37.417.266"
2607604;"Ilha de Itamaracá";"PE";"-7.747.664";"-34.830.319"
2607653;"Itambé";"PE";"-7.414.027";"-35.096.266"
2607703;"Itapetim";"PE";"-7.371.777";"-37.186.266"
2607752;"Itapissuma";"PE";"-7.767.983";"-34.897.136"
2607802;"Itaquitinga";"PE";"-7.663.729";"-35.100.231"
2607901;"Jaboatão dos Guararapes";"PE";"-8.112.982";"-35.014.959"
2607950;"Jaqueira";"PE";"-8.726.183";"-35.794.232"
2608008;"Jataúba";"PE";"-7.976.684";"-36.494.292"
2608057;"Jatobá";"PE";"-9.174.761";"-38.260.651"
2608107;"João Alfredo";"PE";"-7.865.649";"-35.578.715"
2608206;"Joaquim Nabuco";"PE";"-862.281";"-35.528.814"
2608255;"Jucati";"PE";"-8.701.945";"-36.487.137"
2608305;"Jupi";"PE";"-8.709.041";"-36.412.644"
2608404;"Jurema";"PE";"-8.707.135";"-36.134.739"
2608453;"Lagoa do Carro";"PE";"-7.843.834";"-35.310.783"
2608503;"Lagoa de Itaenga";"PE";"";""
2608602;"Lagoa do Ouro";"PE";"-9.125.668";"-36.458.373"
2608701;"Lagoa dos Gatos";"PE";"-8.660.205";"-35.903.976"
2608750;"Lagoa Grande";"PE";"-8.994.525";"-40.276.732"
2608800;"Lajedo";"PE";"-8.657.914";"-36.329.336"
2608909;"Limoeiro";"PE";"-7.872.599";"-35.440.154"
2609006;"Macaparana";"PE";"-7.555.638";"-3.544.246"
2609105;"Machados";"PE";"-7.688.274";"-35.511.376"
2609154;"Manari";"PE";"-8.964.901";"-37.631.298"
2609204;"Maraial";"PE";"-8.790.624";"-3.582.663"
2609303;"Mirandiba";"PE";"-8.121.131";"-38.738.841"
2609402;"Moreno";"PE";"-8.108.706";"-3.508.354"
2609501;"Nazaré da Mata";"PE";"-7.741.491";"-35.219.297"
2609600;"Olinda";"PE";"-8.010.166";"-34.854.504"
2609709;"Orobó";"PE";"-7.745.535";"-35.595.568"
2609808;"Orocó";"PE";"-8.610.258";"-39.602.631"
2609907;"Ouricuri";"PE";"-7.879.184";"-40.079.983"
2610004;"Palmares";"PE";"-8.684.226";"-35.589.032"
2610103;"Palmeirina";"PE";"-9.010.896";"-36.324.202"
2610202;"Panelas";"PE";"-8.661.211";"-36.012.539"
2610301;"Paranatama";"PE";"-891.875";"-36.654.905"
2610400;"Parnamirim";"PE";"-8.087.292";"-39.579.547"
2610509;"Passira";"PE";"-7.997.102";"-35.581.261"
2610608;"Paudalho";"PE";"-790.287";"-35.171.639"
2610707;"Paulista";"PE";"-7.934.007";"-34.868.407"
2610806;"Pedra";"PE";"-8.496.411";"-36.939.962"
2610905;"Pesqueira";"PE";"-8.357.974";"-36.697.783"
2611002;"Petrolândia";"PE";"-9.068.627";"-38.302.664"
2611101;"Petrolina";"PE";"-9.388.662";"-40.502.731"
2611200;"Poção";"PE";"-8.187.258";"-36.711.137"
2611309;"Pombos";"PE";"-8.139.816";"-35.396.732"
2611408;"Primavera";"PE";"-8.329.987";"-35.354.378"
2611507;"Quipapá";"PE";"-8.811.752";"-36.013.665"
2611533;"Quixaba";"PE";"-7.707.339";"-3.784.458"
2611606;"Recife";"PE";"-8.046.658";"-34.877.065"
2611705;"Riacho das Almas";"PE";"-8.137.417";"-35.864.796"
2611804;"Ribeirão";"PE";"-8.509.568";"-35.369.824"
2611903;"Rio Formoso";"PE";"-8.659.196";"-35.153.212"
2612000;"Sairé";"PE";"-8.328.638";"-35.696.737"
2612109;"Salgadinho";"PE";"-7.926.901";"-35.650.288"
2612208;"Salgueiro";"PE";"-8.073.734";"-3.912.469"
2612307;"Saloá";"PE";"-8.972.301";"-36.691.031"
2612406;"Sanharó";"PE";"-8.360.969";"-36.569.598"
2612455;"Santa Cruz";"PE";"-8.241.534";"-40.343.368"
2612471;"Santa Cruz da Baixa Verde";"PE";"-781.339";"-3.814.756"
2612505;"Santa Cruz do Capibaribe";"PE";"-7.948.019";"-36.206.092"
2612554;"Santa Filomena";"PE";"-8.166.877";"-40.607.854"
2612604;"Santa Maria da Boa Vista";"PE";"-8.797.655";"-39.824.056"
2612703;"Santa Maria do Cambucá";"PE";"-783.676";"-35.894.138"
2612802;"Santa Terezinha";"PE";"-737.696";"-3.747.875"
2612901;"São Benedito do Sul";"PE";"-8.816.603";"-35.945.346"
2613008;"São Bento do Una";"PE";"-852.637";"-36.446.469"
2613107;"São Caitano";"PE";"-8.329.239";"-36.144.077"
2613206;"São João";"PE";"-8.875.762";"-3.636.532"
2613305;"São Joaquim do Monte";"PE";"-8.431.962";"-35.803.498"
2613404;"São José da Coroa Grande";"PE";"-8.889.375";"-35.151.461"
2613503;"São José do Belmonte";"PE";"-7.857.235";"-38.757.689"
2613602;"São José do Egito";"PE";"-7.469.447";"-37.273.974"
2613701;"São Lourenço da Mata";"PE";"-800.684";"-35.012.359"
2613800;"São Vicente Ferrer";"PE";"-7.589.691";"-35.480.844"
2613909;"Serra Talhada";"PE";"-7.981.778";"-38.289.034"
2614006;"Serrita";"PE";"-7.940.406";"-39.295.062"
2614105;"Sertânia";"PE";"-8.068.467";"-37.268.393"
2614204;"Sirinhaém";"PE";"-8.587.782";"-3.511.259"
2614303;"Moreilândia";"PE";"-7.619.314";"-39.545.999"
2614402;"Solidão";"PE";"-7.594.717";"-37.644.494"
2614501;"Surubim";"PE";"-7.847.456";"-35.748.102"
2614600;"Tabira";"PE";"-7.583.661";"-37.537.735"
2614709;"Tacaimbó";"PE";"-8.308.673";"-36.300.035"
2614808;"Tacaratu";"PE";"-9.097.976";"-38.150.401"
2614857;"Tamandaré";"PE";"-8.756.646";"-35.103.285"
2615003;"Taquaritinga do Norte";"PE";"-7.894.457";"-36.042.265"
2615102;"Terezinha";"PE";"-9.056.208";"-36.627.236"
2615201;"Terra Nova";"PE";"-8.222.436";"-39.382.482"
2615300;"Timbaúba";"PE";"-7.504.835";"-35.311.884"
2615409;"Toritama";"PE";"-8.009.546";"-36.063.659"
2615508;"Tracunhaém";"PE";"-7.802.284";"-35.231.421"
2615607;"Trindade";"PE";"-7.759";"-4.026.472"
2615706;"Triunfo";"PE";"-7.832.719";"-38.097.776"
2615805;"Tupanatinga";"PE";"-8.747.984";"-37.344.532"
2615904;"Tuparetama";"PE";"-76.003";"-3.731.653"
2616001;"Venturosa";"PE";"-8.578.855";"-36.874.187"
2616100;"Verdejante";"PE";"-7.922.353";"-38.970.083"
2616183;"Vertente do Lério";"PE";"-7.770.844";"-35.849.054"
2616209;"Vertentes";"PE";"-7.901.581";"-35.968.143"
2616308;"Vicência";"PE";"-7.656.549";"-3.531.395"
2616407;"Vitória de Santo Antão";"PE";"-8.128.191";"-3.529.762"
2616506;"Xexéu";"PE";"-8.804.601";"-35.621.222"
2700102;"Água Branca";"AL";"-9.261.996";"-37.937.988"
2700201;"Anadia";"AL";"-9.684.886";"-36.307.783"
2700300;"Arapiraca";"AL";"-9.754.866";"-36.661.471"
2700409;"Atalaia";"AL";"-9.511.898";"-36.008.552"
2700508;"Barra de Santo Antônio";"AL";"-9.402.297";"-35.510.083"
2700607;"Barra de São Miguel";"AL";"-983.842";"-35.905.667"
2700706;"Batalha";"AL";"-9.674.195";"-37.133.014"
2700805;"Belém";"AL";"-9.570.472";"-36.490.399"
2700904;"Belo Monte";"AL";"-9.822.718";"-37.277.014"
2701001;"Boca da Mata";"AL";"-9.643.082";"-36.212.498"
2701100;"Branquinha";"AL";"-923.342";"-36.016.152"
2701209;"Cacimbinhas";"AL";"-9.401.212";"-36.991.082"
2701308;"Cajueiro";"AL";"-9.399.402";"-36.155.937"
2701357;"Campestre";"AL";"-8.847.228";"-3.556.847"
2701407;"Campo Alegre";"AL";"-9.784.512";"-36.352.461"
2701506;"Campo Grande";"AL";"-9.955.423";"-36.792.608"
2701605;"Canapi";"AL";"-9.119.319";"-375.967"
2701704;"Capela";"AL";"-9.415.041";"-36.082.583"
2701803;"Carneiros";"AL";"-9.484.762";"-37.377.303"
2701902;"Chã Preta";"AL";"-9.255.605";"-36.298.334"
2702009;"Coité do Nóia";"AL";"-9.633.484";"-36.584.493"
2702108;"Colônia Leopoldina";"AL";"-8.918.058";"-35.721.414"
2702207;"Coqueiro Seco";"AL";"-9.637.147";"-35.799.377"
2702306;"Coruripe";"AL";"-10.127.632";"-36.171.724"
2702355;"Craíbas";"AL";"-9.617.798";"-36.769.726"
2702405;"Delmiro Gouveia";"AL";"-9.385.336";"-37.998.676"
2702504;"Dois Riachos";"AL";"-9.384.645";"-37.096.502"
2702553;"Estrela de Alagoas";"AL";"-9.390.894";"-36.764.407"
2702603;"Feira Grande";"AL";"-9.898.586";"-36.681.521"
2702702;"Feliz Deserto";"AL";"-10.293.491";"-36.302.788"
2702801;"Flexeiras";"AL";"-9.272.807";"-35.713.933"
2702900;"Girau do Ponciano";"AL";"-9.884.041";"-36.831.592"
2703007;"Ibateguara";"AL";"-8.978.232";"-35.937.325"
2703106;"Igaci";"AL";"-9.537.678";"-36.637.191"
2703205;"Igreja Nova";"AL";"-10.123.463";"-36.659.705"
2703304;"Inhapi";"AL";"-9.225.936";"-37.750.871"
2703403;"Jacaré dos Homens";"AL";"-9.635.446";"-37.207.636"
2703502;"Jacuípe";"AL";"-883.951";"-35.459.074"
2703601;"Japaratinga";"AL";"-9.087.464";"-35.263.403"
2703700;"Jaramataia";"AL";"-9.662.243";"-37.004.558"
2703759;"Jequiá da Praia";"AL";"";""
2703809;"Joaquim Gomes";"AL";"-9.132.805";"-35.747.381"
2703908;"Jundiá";"AL";"-8.932.968";"-35.566.925"
2704005;"Junqueiro";"AL";"-9.906.961";"-36.480.346"
2704104;"Lagoa da Canoa";"AL";"-9.832.909";"-36.741.257"
2704203;"Limoeiro de Anadia";"AL";"-9.740.983";"-36.512.097"
2704302;"Maceió";"AL";"-9.665.985";"-3.573.496"
2704401;"Major Isidoro";"AL";"-9.530.086";"-36.992.006"
2704500;"Maragogi";"AL";"-9.007.443";"-35.226.692"
2704609;"Maravilha";"AL";"-9.230.449";"-37.352.419"
2704708;"Marechal Deodoro";"AL";"-9.709.715";"-35.896.731"
2704807;"Maribondo";"AL";"-9.583.528";"-36.304.488"
2704906;"Mar Vermelho";"AL";"-9.447.393";"-36.388.076"
2705002;"Mata Grande";"AL";"-9.118.243";"-37.732.298"
2705101;"Matriz de Camaragibe";"AL";"-9.154.373";"-35.524.302"
2705200;"Messias";"AL";"-9.393.843";"-35.839.182"
2705309;"Minador do Negrão";"AL";"-9.312.358";"-36.869.553"
2705408;"Monteirópolis";"AL";"-9.603.569";"-37.250.463"
2705507;"Murici";"AL";"-9.306.823";"-35.942.798"
2705606;"Novo Lino";"AL";"-8.941.905";"-35.664.001"
2705705;"Olho d Água das Flores";"AL";"";""
2705804;"Olho d Água do Casado";"AL";"";""
2705903;"Olho d Água Grande";"AL";"";""
2706000;"Olivença";"AL";"-9.519.538";"-37.195.441"
2706109;"Ouro Branco";"AL";"-9.158.842";"-37.355.639"
2706208;"Palestina";"AL";"-9.674.928";"-37.339.037"
2706307;"Palmeira dos Índios";"AL";"-9.405.681";"-36.632.812"
2706406;"Pão de Açúcar";"AL";"-9.740.325";"-37.440.336"
2706422;"Pariconha";"AL";"-9.256.342";"-37.998.751"
2706448;"Paripueira";"AL";"-9.463.133";"-35.551.977"
2706505;"Passo de Camaragibe";"AL";"-924.511";"-3.547.449"
2706604;"Paulo Jacinto";"AL";"-9.367.918";"-36.367.241"
2706703;"Penedo";"AL";"-10.287.422";"-36.581.905"
2706802;"Piaçabuçu";"AL";"-10.405.989";"-36.433.968"
2706901;"Pilar";"AL";"-9.601.348";"-35.954.294"
2707008;"Pindoba";"AL";"-9.473.822";"-36.291.829"
2707107;"Piranhas";"AL";"-9.623.996";"-37.756.987"
2707206;"Poço das Trincheiras";"AL";"-9.307.417";"-37.288.932"
2707305;"Porto Calvo";"AL";"-9.051.948";"-35.398.653"
2707404;"Porto de Pedras";"AL";"-9.160.065";"-35.304.914"
2707503;"Porto Real do Colégio";"AL";"-1.018.489";"-36.837.551"
2707602;"Quebrangulo";"AL";"-932.001";"-36.469.239"
2707701;"Rio Largo";"AL";"-9.477.829";"-35.839.435"
2707800;"Roteiro";"AL";"-9.835.029";"-35.978.247"
2707909;"Santa Luzia do Norte";"AL";"-96.037";"-35.823.196"
2708006;"Santana do Ipanema";"AL";"-9.369.989";"-37.248.018"
2708105;"Santana do Mundaú";"AL";"-9.171.413";"-36.217.608"
2708204;"São Brás";"AL";"-10.120.734";"-36.896.529"
2708303;"São José da Laje";"AL";"-9.012.779";"-36.051.489"
2708402;"São José da Tapera";"AL";"-9.557.684";"-37.383.125"
2708501;"São Luís do Quitunde";"AL";"-931.816";"-35.560.553"
2708600;"São Miguel dos Campos";"AL";"-978.301";"-36.097.142"
2708709;"São Miguel dos Milagres";"AL";"-9.264.925";"-35.376.253"
2708808;"São Sebastião";"AL";"-9.930.434";"-36.558.967"
2708907;"Satuba";"AL";"-9.569.113";"-35.822.697"
2708956;"Senador Rui Palmeira";"AL";"-9.469.865";"-37.457.606"
2709004;"Tanque d Arca";"AL";"";""
2709103;"Taquarana";"AL";"-964.529";"-36.492.844"
2709152;"Teotônio Vilela";"AL";"-9.916.562";"-36.349.212"
2709202;"Traipu";"AL";"-9.962.625";"-37.007.119"
2709301;"União dos Palmares";"AL";"-915.921";"-3.602.227"
2709400;"Viçosa";"AL";"-9.367.631";"-36.243.107"
2800100;"Amparo de São Francisco";"SE";"-10.134.842";"-36.934.993"
2800209;"Aquidabã";"SE";"-10.278.043";"-37.014.768"
2800308;"Aracaju";"SE";"-10.909.133";"-3.706.766"
2800407;"Arauá";"SE";"-11.261.391";"-37.620.058"
2800506;"Areia Branca";"SE";"-10.758.005";"-37.325.063"
2800605;"Barra dos Coqueiros";"SE";"-10.899.623";"-37.032.317"
2800670;"Boquim";"SE";"-1.113.972";"-37.619.466"
2800704;"Brejo Grande";"SE";"-10.429.713";"-36.461.102"
2801009;"Campo do Brito";"SE";"-10.739.248";"-37.495.369"
2801108;"Canhoba";"SE";"-10.136.465";"-36.980.639"
2801207;"Canindé de São Francisco";"SE";"-9.648.823";"-37.792.294"
2801306;"Capela";"SE";"-10.506.928";"-37.062.847"
2801405;"Carira";"SE";"-10.352.361";"-37.700.241"
2801504;"Carmópolis";"SE";"-10.644.869";"-36.988.742"
2801603;"Cedro de São João";"SE";"-10.253.441";"-36.885.641"
2801702;"Cristinápolis";"SE";"-11.466.778";"-37.758.494"
2801900;"Cumbe";"SE";"-10.351.979";"-37.184.622"
2802007;"Divina Pastora";"SE";"-10.678.161";"-37.150.557"
2802106;"Estância";"SE";"-11.265.922";"-37.448.381"
2802205;"Feira Nova";"SE";"-10.261.645";"-37.314.672"
2802304;"Frei Paulo";"SE";"-10.551.292";"-37.527.934"
2802403;"Gararu";"SE";"-9.972.202";"-37.086.921"
2802502;"General Maynard";"SE";"-10.683.471";"-36.983.758"
2802601;"Gracho Cardoso";"SE";"";""
2802700;"Ilha das Flores";"SE";"-10.442.506";"-36.547.935"
2802809;"Indiaroba";"SE";"-11.515.746";"-37.514.979"
2802908;"Itabaiana";"SE";"-10.682.555";"-37.427.287"
2803005;"Itabaianinha";"SE";"-11.269.268";"-37.787.505"
2803104;"Itabi";"SE";"-10.124.808";"-37.105.558"
2803203;"Itaporanga d Ajuda";"SE";"";""
2803302;"Japaratuba";"SE";"-10.584.913";"-36.941.765"
2803401;"Japoatã";"SE";"-10.347.719";"-36.804.504"
2803500;"Lagarto";"SE";"-10.913.628";"-37.668.948"
2803609;"Laranjeiras";"SE";"-10.798.121";"-37.173.123"
2803708;"Macambira";"SE";"-10.661.871";"-37.541.303"
2803807;"Malhada dos Bois";"SE";"-10.341.837";"-36.925.188"
2803906;"Malhador";"SE";"-10.664.926";"-37.300.437"
2804003;"Maruim";"SE";"-10.730.762";"-37.085.598"
2804102;"Moita Bonita";"SE";"-10.576.908";"-3.735.121"
2804201;"Monte Alegre de Sergipe";"SE";"-10.025.574";"-37.561.605"
2804300;"Muribeca";"SE";"-10.427.146";"-3.695.882"
2804409;"Neópolis";"SE";"-10.321.503";"-36.584.952"
2804458;"Nossa Senhora Aparecida";"SE";"-10.394.387";"-37.451.699"
2804508;"Nossa Senhora da Glória";"SE";"-10.215.809";"-37.421.125"
2804607;"Nossa Senhora das Dores";"SE";"-1.048.536";"-37.196.285"
2804706;"Nossa Senhora de Lourdes";"SE";"-10.077.168";"-37.061.528"
2804805;"Nossa Senhora do Socorro";"SE";"-10.846.822";"-37.123.113"
2804904;"Pacatuba";"SE";"-10.453.811";"-36.653.078"
2805000;"Pedra Mole";"SE";"-10.613.439";"-37.692.189"
2805109;"Pedrinhas";"SE";"-11.190.174";"-3.767.749"
2805208;"Pinhão";"SE";"-10.567.664";"-37.724.246"
2805307;"Pirambu";"SE";"-10.721.516";"-36.854.427"
2805406;"Poço Redondo";"SE";"-9.806.155";"-37.683.263"
2805505;"Poço Verde";"SE";"-10.715.129";"-38.181.294"
2805604;"Porto da Folha";"SE";"-9.916.264";"-37.284.233"
2805703;"Propriá";"SE";"-10.213.773";"-36.844.153"
2805802;"Riachão do Dantas";"SE";"-11.072.904";"-37.730.985"
2805901;"Riachuelo";"SE";"-10.735.008";"-37.196.551"
2806008;"Ribeirópolis";"SE";"-10.535.669";"-37.438.035"
2806107;"Rosário do Catete";"SE";"-10.690.432";"-3.703.569"
2806206;"Salgado";"SE";"-11.028.833";"-37.480.385"
2806305;"Santa Luzia do Itanhy";"SE";"-11.353.596";"-37.458.642"
2806404;"Santana do São Francisco";"SE";"-10.292.233";"-36.610.539"
2806503;"Santa Rosa de Lima";"SE";"-10.643.362";"-37.193.123"
2806602;"Santo Amaro das Brotas";"SE";"-10.789.225";"-3.705.643"
2806701;"São Cristóvão";"SE";"-11.008.443";"-3.720.436"
2806800;"São Domingos";"SE";"-10.791.613";"-37.568.515"
2806909;"São Francisco";"SE";"-10.344.151";"-36.886.907"
2807006;"São Miguel do Aleixo";"SE";"-10.384.662";"-3.738.356"
2807105;"Simão Dias";"SE";"-10.738.652";"-37.809.746"
2807204;"Siriri";"SE";"-10.596.488";"-37.113.068"
2807303;"Telha";"SE";"-10.206.424";"-36.881.778"
2807402;"Tobias Barreto";"SE";"-11.179.799";"-37.999.451"
2807501;"Tomar do Geru";"SE";"-11.369.391";"-37.843.338"
2807600;"Umbaúba";"SE";"-11.380.921";"-37.662.347"
2900108;"Abaíra";"BA";"-1.324.883";"-41.661.869"
2900207;"Abaré";"BA";"-8.720.734";"-39.116.178"
2900306;"Acajutiba";"BA";"-11.657.522";"-38.019.737"
2900355;"Adustina";"BA";"-1.054.369";"-38.111.265"
2900405;"Água Fria";"BA";"-11.861.836";"-38.763.863"
2900504;"Érico Cardoso";"BA";"-13.421.467";"-421.352"
2900603;"Aiquara";"BA";"-14.126.918";"-39.893.653"
2900702;"Alagoinhas";"BA";"-12.133.526";"-38.420.772"
2900801;"Alcobaça";"BA";"-17.519.468";"-39.203.609"
2900900;"Almadina";"BA";"-14.708.869";"-39.641.491"
2901007;"Amargosa";"BA";"-13.021.462";"-39.601.966"
2901106;"Amélia Rodrigues";"BA";"-12.391.429";"-38.756.289"
2901155;"América Dourada";"BA";"-11.442.938";"-41.439.007"
2901205;"Anagé";"BA";"-1.461.512";"-41.135.569"
2901304;"Andaraí";"BA";"-12.804.916";"-41.329.658"
2901353;"Andorinha";"BA";"-10.348.214";"-39.839.142"
2901403;"Angical";"BA";"-12.006.313";"-44.700.272"
2901502;"Anguera";"BA";"-12.146.157";"-39.246.186"
2901601;"Antas";"BA";"-10.385.621";"-38.340.118"
2901700;"Antônio Cardoso";"BA";"-12.433.493";"-39.117.555"
2901809;"Antônio Gonçalves";"BA";"-10.576.686";"-40.278.489"
2901908;"Aporá";"BA";"-11.657.708";"-38.081.418"
2901957;"Apuarema";"BA";"-13.854.241";"-39.750.148"
2902005;"Aracatu";"BA";"-14.427.986";"-41.464.783"
2902054;"Araças";"BA";"-12.220.038";"-38.202.658"
2902104;"Araci";"BA";"-11.325.316";"-38.958.385"
2902203;"Aramari";"BA";"-12.088.399";"-38.496.937"
2902252;"Arataca";"BA";"-15.265.099";"-39.419.017"
2902302;"Aratuípe";"BA";"-13.071.595";"-39.003.763"
2902401;"Aurelino Leal";"BA";"-14.320.954";"-39.329.035"
2902500;"Baianópolis";"BA";"-12.301.641";"-44.538.829"
2902609;"Baixa Grande";"BA";"-11.951.884";"-4.016.897"
2902658;"Banzaê";"BA";"-10.578.784";"-38.621.243"
2902708;"Barra";"BA";"-110.859";"-43.145.913"
2902807;"Barra da Estiva";"BA";"-13.623.699";"-41.334.697"
2902906;"Barra do Choça";"BA";"-14.865.423";"-40.579.058"
2903003;"Barra do Mendes";"BA";"-11.81";"-42.058.999"
2903102;"Barra do Rocha";"BA";"-14.199.994";"-39.599.098"
2903201;"Barreiras";"BA";"-12.143.864";"-44.996.838"
2903235;"Barro Alto";"BA";"-11.760.493";"-41.905.441"
2903276;"Barrocas";"BA";"-11.527.222";"-39.077.594"
2903300;"Barro Preto";"BA";"-14.794.773";"-39.476.029"
2903409;"Belmonte";"BA";"-15.860.789";"-3.887.578"
2903508;"Belo Campo";"BA";"-15.033.362";"-41.265.172"
2903607;"Biritinga";"BA";"-11.607.156";"-38.805.055"
2903706;"Boa Nova";"BA";"-14.359.754";"-40.206.444"
2903805;"Boa Vista do Tupim";"BA";"-12.649.774";"-40.606.376"
2903904;"Bom Jesus da Lapa";"BA";"-13.250.571";"-43.410.754"
2903953;"Bom Jesus da Serra";"BA";"-14.366.312";"-40.512.556"
2904001;"Boninal";"BA";"-12.706.887";"-41.828.604"
2904050;"Bonito";"BA";"-11.966.768";"-41.264.698"
2904100;"Boquira";"BA";"-12.820.536";"-42.732.354"
2904209;"Botuporã";"BA";"-13.377.235";"-42.516.301"
2904308;"Brejões";"BA";"-13.103.948";"-39.798.797"
2904407;"Brejolândia";"BA";"-12.481.547";"-43.967.855"
2904506;"Brotas de Macaúbas";"BA";"-11.991.452";"-42.632.609"
2904605;"Brumado";"BA";"-14.202.127";"-41.669.592"
2904704;"Buerarema";"BA";"-14.959.497";"-39.302.849"
2904753;"Buritirama";"BA";"-10.717.055";"-43.630.231"
2904803;"Caatiba";"BA";"-14.969.854";"-40.409.156"
2904852;"Cabaceiras do Paraguaçu";"BA";"-12.531.694";"-39.190.231"
2904902;"Cachoeira";"BA";"-12.599.443";"-38.958.695"
2905008;"Caculé";"BA";"-14.500.281";"-42.222.872"
2905107;"Caém";"BA";"-11.067.693";"-40.432.039"
2905156;"Caetanos";"BA";"-14.334.745";"-40.917.506"
2905206;"Caetité";"BA";"-14.068.422";"-42.486.133"
2905305;"Cafarnaum";"BA";"-11.691.399";"-41.468.823"
2905404;"Cairu";"BA";"-13.490.377";"-39.046.525"
2905503;"Caldeirão Grande";"BA";"-11.020.798";"-40.295.577"
2905602;"Camacan";"BA";"-15.414.157";"-39.491.937"
2905701;"Camaçari";"BA";"-12.699.638";"-38.326.265"
2905800;"Camamu";"BA";"-13.939.773";"-39.107.082"
2905909;"Campo Alegre de Lourdes";"BA";"-9.522.212";"-4.301.258"
2906006;"Campo Formoso";"BA";"-1.051.055";"-40.320.031"
2906105;"Canápolis";"BA";"-13.072.454";"-44.200.949"
2906204;"Canarana";"BA";"-11.685.831";"-41.767.705"
2906303;"Canavieiras";"BA";"-15.672.205";"-38.953.648"
2906402;"Candeal";"BA";"-11.804.851";"-39.120.277"
2906501;"Candeias";"BA";"-12.671.566";"-38.547.152"
2906600;"Candiba";"BA";"-14.409.738";"-42.866.694"
2906709;"Cândido Sales";"BA";"-15.499.309";"-41.241.438"
2906808;"Cansanção";"BA";"-10.664.713";"-39.494.388"
2906824;"Canudos";"BA";"-9.900.135";"-39.147.059"
2906857;"Capela do Alto Alegre";"BA";"-11.665.797";"-39.834.912"
2906873;"Capim Grosso";"BA";"-11.379.659";"-40.008.951"
2906899;"Caraíbas";"BA";"-14.717.677";"-41.260.336"
2906907;"Caravelas";"BA";"-17.726.839";"-39.259.679"
2907004;"Cardeal da Silva";"BA";"-11.947.191";"-37.946.905"
2907103;"Carinhanha";"BA";"-14.298.524";"-43.772.349"
2907202;"Casa Nova";"BA";"-9.164.083";"-40.973.977"
2907301;"Castro Alves";"BA";"-1.275.795";"-39.424.753"
2907400;"Catolândia";"BA";"-12.310.013";"-44.864.808"
2907509;"Catu";"BA";"-12.351.274";"-38.379.108"
2907558;"Caturama";"BA";"-13.323.938";"-42.290.385"
2907608;"Central";"BA";"-11.137.576";"-42.111.625"
2907707;"Chorrochó";"BA";"-8.969.498";"-39.097.942"
2907806;"Cícero Dantas";"BA";"-10.589.664";"-38.379.377"
2907905;"Cipó";"BA";"-11.103.172";"-38.517.942"
2908002;"Coaraci";"BA";"-14.636.996";"-39.555.609"
2908101;"Cocos";"BA";"-1.418.136";"-4.453.522"
2908200;"Conceição da Feira";"BA";"-12.507.835";"-38.997.823"
2908309;"Conceição do Almeida";"BA";"-12.783.579";"-39.171.466"
2908408;"Conceição do Coité";"BA";"-11.559.953";"-39.280.827"
